PROM_NUMBER,WORO_SERO_ID,PRIORITY,VENDOR,EQUP_INDEX,DEGRADED_KPI,KPI_VALUE,THRESHOLD,EQUP_EQUT_ABBREVIATION,INITIAL_ALARM,TT_CREATED,WORO_WORG_NAME,DURATION_HOUR,WORO_STAS_ABBREVIATION,ROOTCAUSE,CITY,REGION,PROVINCE,ALARM_COUNT,REPORTED,PROS_DESCRIPTION,MTTA_5_8,MTTR_5_8,DW_H
13743388,NF_21082022000077014,EMERGENCY,NOKIA,MSBAB | 4763,2G_LUSR_ATT_Nokia,73.218,"IsLessThan 75    ",MSS,20-Aug-2022 23:00:00,"Aug 21, 2022 2:52 AM",CTO_FARAFAN_LAC,82.47,CLOSED,OTHERS-UNKNOWN ISSUE,,SOUTH_R,HORMOZGAN_P,1,"Aug 21, 2022 2:52 AM",Confirmed,1.42,32.21,Daily_Weekly
13743404,NF_21082022000077047,MAJOR,REGULATORY KPIS,3G_WEST AZARBAIJAN_MIANDOAB_QODS,Faradid_IR_RTT,255.26,"IsGreaterThan 200    ",CITY,18-Aug-2022 00:00:00,"Aug 21, 2022 2:58 AM",CTO_NAK_HUAWEI_OPT,54.4,CLOSED,RAN HW ISSUE,,WEST_R,AZARGHARBI_P,3,"Aug 22, 2022 2:54 AM",Confirmed,1.16,19.13,Daily_Weekly
13743647,NF_21082022000077524,MAJOR,NOKIA,B5626N,TCH_Assignment_FR(Nokia_BSC),3.397,"IsLessThan 5  AND  IsGreaterThanOrEqual 3 ","BSC ",20-Aug-2022 23:00:00,"Aug 21, 2022 4:19 AM",CTO_NAK_HUAWEI_OPT,52.99,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,1,"Aug 21, 2022 4:19 AM",Confirmed,1.16,19.13,Daily_Weekly
13743648,NF_21082022000077526,MAJOR,NOKIA,B5775N,2G_Voice_Call_Drop_Rate(Nokia_BSC),2.024,"IsLessThan 4  AND  IsGreaterThanOrEqual 1.8 ","BSC ",20-Aug-2022 23:00:00,"Aug 21, 2022 4:19 AM",CTO_FARAFAN_OPT,80.82,CLOSED,OTHERS-UNKNOWN ISSUE,,SOUTH_R,BUSHEHR_P,3,"Aug 22, 2022 7:08 PM",Confirmed,1.42,32.05,Daily_Weekly
13748756,NF_22082022000087587,MAJOR,NOKIA,NK,E-RAB_Drop_Ratio_User_Perspective(Nokia_LTE_Prov),4.436,"IsGreaterThan 2    ",ENODEB,21-Aug-2022 20:00:00,"Aug 22, 2022 1:02 AM",CTO_BRTEL_OPT,160.63,CLOSED,ALARM MISSED,,NORTHEAST_R,N KHORASAN_P,2,"Aug 25, 2022 6:28 AM",Confirmed,0,45,Daily_Weekly
13748772,NF_22082022000087625,MAJOR,,"MSAHA | LABEL=B5626N_432110688, GCI=432110688",2G_LUSR_ATT_Huawei,88.725,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,21-Aug-2022 21:00:00,"Aug 22, 2022 1:08 AM",CTO_NAK_HUAWEI_LAC,32.17,CLOSED,OTHER,,SOUTH_R,KHUZESTAN_P,1,"Aug 22, 2022 1:08 AM",Confirmed,1.25,10.31,Daily_Weekly
13748773,NF_22082022000087626,MAJOR,HUAWEI,"MSAHA | LABEL=LAC_2651, GCI=432110A5B",2G_LUSR_ATT_Huawei,85.624,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,21-Aug-2022 21:00:00,"Aug 22, 2022 1:08 AM",CTO_NAK_HUAWEI_LAC,32.16,CLOSED,OTHER,,SOUTH_R,KHUZESTAN_P,2,"Aug 22, 2022 7:04 PM",Confirmed,1.25,10.3,Daily_Weekly
13748774,NF_22082022000087627,MAJOR,,"MSAHB | LABEL=B5626N_432110688, GCI=432110688",2G_LUSR_ATT_Huawei,89.088,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,21-Aug-2022 21:00:00,"Aug 22, 2022 1:08 AM",CTO_NAK_HUAWEI_LAC,32.16,CLOSED,OTHER,,SOUTH_R,KHUZESTAN_P,1,"Aug 22, 2022 1:08 AM",Confirmed,1.25,10.3,Daily_Weekly
13748775,NF_22082022000087629,MAJOR,HUAWEI,"MSAHB | LABEL=LAC_2651, GCI=432110A5B",2G_LUSR_ATT_Huawei,86.23,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,21-Aug-2022 21:00:00,"Aug 22, 2022 1:08 AM",CTO_NAK_HUAWEI_LAC,32.15,CLOSED,OTHER,,SOUTH_R,KHUZESTAN_P,2,"Aug 22, 2022 7:04 PM",Confirmed,1.23,10.29,Daily_Weekly
13748776,NF_22082022000087630,MAJOR,,"MSAHC | LABEL=B5626N_432110687, GCI=432110687",2G_LUSR_ATT_Huawei,90.98,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,21-Aug-2022 21:00:00,"Aug 22, 2022 1:08 AM",CTO_NAK_HUAWEI_LAC,32.28,CLOSED,OTHER,,SOUTH_R,KHUZESTAN_P,1,"Aug 22, 2022 1:08 AM",Confirmed,1.25,10.3,Daily_Weekly
13748777,NF_22082022000087631,MAJOR,,"MSAHC | LABEL=B5626N_432110688, GCI=432110688",2G_LUSR_ATT_Huawei,88.313,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,21-Aug-2022 21:00:00,"Aug 22, 2022 1:09 AM",CTO_NAK_HUAWEI_LAC,32.15,CLOSED,OTHER,,SOUTH_R,KHUZESTAN_P,1,"Aug 22, 2022 1:09 AM",Confirmed,1.23,10.29,Daily_Weekly
13748778,NF_22082022000087632,MAJOR,HUAWEI,"MSAHC | LABEL=LAC_2651, GCI=432110A5B",2G_LUSR_ATT_Huawei,89.43,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,21-Aug-2022 21:00:00,"Aug 22, 2022 1:09 AM",CTO_NAK_HUAWEI_LAC,32.14,CLOSED,OTHER,,SOUTH_R,KHUZESTAN_P,2,"Aug 22, 2022 7:04 PM",Confirmed,1.23,10.29,Daily_Weekly
13748779,NF_22082022000087635,MAJOR,,"MSBEB | LABEL=B029E, GCI=432110C85",2G_LUSR_ATT_Huawei,91.613,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,21-Aug-2022 21:00:00,"Aug 22, 2022 1:09 AM",CTO_NAK_TEHRAN_LAC,11.22,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 22, 2022 1:09 AM",Confirmed,1.23,4.37,Daily_Weekly
13748780,NF_22082022000087637,MAJOR,,"MSBEB | LABEL=B029E, GCI=43211200D",2G_LUSR_ATT_Huawei,91.912,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,21-Aug-2022 21:00:00,"Aug 22, 2022 1:09 AM",CTO_NAK_TEHRAN_LAC,11.13,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 22, 2022 1:09 AM",Confirmed,1.22,4.16,Daily_Weekly
13748781,NF_22082022000087639,MAJOR,,"MSBEB | LABEL=B032E, GCI=43211106F",2G_LUSR_ATT_Huawei,92.655,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,21-Aug-2022 21:00:00,"Aug 22, 2022 1:09 AM",CTO_NAK_TEHRAN_LAC,11.12,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Aug 22, 2022 1:09 AM",Confirmed,1.22,4.12,Daily_Weekly
13765117,NF_24082022000018709,MAJOR,HUAWEI,"MSTDB | LABEL=LAC_6223, GCI=43211184F",2G_LUSR_ATT_Huawei,92.17,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:53 PM",CTO_NAK_TEHRAN_LAC,65.22,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Aug 24, 2022 8:53 PM",Confirmed,1.9,5.88,Daily_Weekly
13765118,NF_24082022000018711,MAJOR,HUAWEI,"MSBEB | LABEL=LAC_6223, GCI=43211184F",2G_LUSR_ATT_Huawei,92.923,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:53 PM",CTO_NAK_TEHRAN_LAC,65.22,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Aug 24, 2022 8:53 PM",Confirmed,1.9,5.84,Daily_Weekly
13765119,NF_24082022000018713,MAJOR,HUAWEI,"MSRHC | LABEL=B028E, GCI=4321108F3",2G_LUSR_ATT_Huawei,92.746,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:53 PM",CTO_NAK_TEHRAN_LAC,63.9,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:53 PM",Confirmed,1.9,4.8,Daily_Weekly
13765120,NF_24082022000018715,MAJOR,HUAWEI,"MSTDB | LABEL=LAC_5226, GCI=43211146A",2G_LUSR_ATT_Huawei,92.802,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_TEHRAN_LAC,64.54,CLOSED,OTHER,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:54 PM",Confirmed,1.89,5.43,Daily_Weekly
13765121,NF_24082022000018717,MAJOR,HUAWEI,"MSBEB | LABEL=B045E, GCI=432112012",2G_LUSR_ATT_Huawei,88.489,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_TEHRAN_LAC,65.19,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:54 PM",Confirmed,2.42,5.88,Daily_Weekly
13765122,NF_24082022000018719,MAJOR,HUAWEI,"MSTDB | LABEL=B078E, GCI=432112015",2G_LUSR_ATT_Huawei,91.503,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_TEHRAN_LAC,62.35,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:54 PM",Confirmed,1.89,3.24,Daily_Weekly
13765123,NF_24082022000018721,MAJOR,HUAWEI,"MSBEB | LABEL=B028E, GCI=4321108F3",2G_LUSR_ATT_Huawei,90.982,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_TEHRAN_LAC,64.1,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:54 PM",Confirmed,1.89,4.94,Daily_Weekly
13765124,NF_24082022000018723,MAJOR,HUAWEI,"MSAHA | LABEL=B5626N_432110688, GCI=432110688",2G_LUSR_ATT_Huawei,89.689,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_HUAWEI_LAC,61.54,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,2,"Aug 24, 2022 8:54 PM",Confirmed,1.89,2.24,Daily_Weekly
13765125,NF_24082022000018725,MAJOR,HUAWEI,"MSRHC | LABEL=LAC_6223, GCI=43211184F",2G_LUSR_ATT_Huawei,92.319,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_TEHRAN_LAC,62.34,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:54 PM",Confirmed,1.88,3.25,Daily_Weekly
13765126,NF_24082022000018727,MAJOR,HUAWEI,"MSKZB | LABEL=LAC_5226, GCI=43211146A",2G_LUSR_ATT_Huawei,92.476,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_TEHRAN_LAC,65.12,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Aug 24, 2022 8:54 PM",Confirmed,1.88,5.81,Daily_Weekly
13765127,NF_24082022000018729,MAJOR,HUAWEI,"MSKZB | LABEL=B045E, GCI=432112012",2G_LUSR_ATT_Huawei,88.978,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_TEHRAN_LAC,64.09,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:54 PM",Confirmed,1.88,4.89,Daily_Weekly
13765128,NF_24082022000018731,MAJOR,HUAWEI,"MSBEB | LABEL=LAC_5226, GCI=43211146A",2G_LUSR_ATT_Huawei,92.363,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_TEHRAN_LAC,65.24,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:54 PM",Confirmed,1.88,5.83,Daily_Weekly
13765129,NF_24082022000018733,MAJOR,HUAWEI,"MSAHB | LABEL=B5626N_432110688, GCI=432110688",2G_LUSR_ATT_Huawei,89.344,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_HUAWEI_LAC,61.47,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,1,"Aug 24, 2022 8:54 PM",Confirmed,1.88,2.25,Daily_Weekly
13765130,NF_24082022000018735,MAJOR,HUAWEI,"MSKZB | LABEL=LAC_1212_B038N, GCI=4321104BC",2G_LUSR_ATT_Huawei,91.777,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:54 PM",CTO_NAK_TEHRAN_LAC,64.09,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:54 PM",Confirmed,1.88,4.91,Daily_Weekly
13765131,NF_24082022000018737,MAJOR,HUAWEI,"MSRHC | LABEL=B029E, GCI=432110C85",2G_LUSR_ATT_Huawei,92.793,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:55 PM",CTO_NAK_TEHRAN_LAC,63.9,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:55 PM",Confirmed,1.87,4.82,Daily_Weekly
13765132,NF_24082022000018739,MAJOR,HUAWEI,"MSTDB | LABEL=LAC_1212_B038N, GCI=4321104BC",2G_LUSR_ATT_Huawei,92.252,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:55 PM",CTO_NAK_TEHRAN_LAC,64.08,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:55 PM",Confirmed,1.87,4.91,Daily_Weekly
13765133,NF_24082022000018741,MAJOR,HUAWEI,"MSAHC | LABEL=B5626N_432110688, GCI=432110688",2G_LUSR_ATT_Huawei,90.361,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:55 PM",CTO_NAK_HUAWEI_LAC,61.46,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,1,"Aug 24, 2022 8:55 PM",Confirmed,1.87,2.25,Daily_Weekly
13765134,NF_24082022000018743,MAJOR,HUAWEI,"MSTDB | LABEL=B028E, GCI=4321108F3",2G_LUSR_ATT_Huawei,92.579,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,24-Aug-2022 17:00:00,"Aug 24, 2022 8:55 PM",CTO_NAK_TEHRAN_LAC,62.73,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 24, 2022 8:55 PM",Confirmed,1.87,3.59,Daily_Weekly
13765136,NF_24082022000018746,MAJOR,HUAWEI,"ESRHA | NODENAME=USN, MOBILE COUNTRY CODE=432, MOBILE NETWORK CODE=11",Gb_Mode_PDP_act_SR%_Per_PLMN,83.481,"IsLessThan 98.5 ",USN,24-Aug-2022 19:00:00,"Aug 24, 2022 8:55 PM",SNQM_BO_PS,61.72,CLOSED,OTHER,,NONE_R,NONE_P,1,"Aug 24, 2022 8:55 PM",Confirmed,2.22,2.56,Daily_Weekly
13765139,NF_24082022000018753,MAJOR,HUAWEI,"ESRHB | NODENAME=USN, MOBILE COUNTRY CODE=432, MOBILE NETWORK CODE=11",Gb_Mode_PDP_act_SR%_Per_PLMN,83.611,"IsLessThan 98.5 ",USN,24-Aug-2022 19:00:00,"Aug 24, 2022 8:55 PM",SNQM_BO_PS,61.81,CLOSED,OTHER,,NONE_R,NONE_P,1,"Aug 24, 2022 8:55 PM",Confirmed,2.22,2.56,Daily_Weekly
13765142,NF_24082022000018761,MAJOR,HUAWEI,"GSMDA | MOBILE COUNTRY CODE =432, MOBILE NETWORK CODE =11",Gb_Mode_PDP_act_SR%_Per_PLMN,92.813,"IsLessThan 98.5 ",USN,24-Aug-2022 19:00:00,"Aug 24, 2022 8:55 PM",SNQM_BO_PS,111.57,CLOSED,OTHER,,NONE_R,NONE_P,3,"Aug 28, 2022 7:59 PM",Confirmed,2.22,22.49,Daily_Weekly
13765145,NF_24082022000018768,MAJOR,HUAWEI,"GSMDB | MOBILE COUNTRY CODE =432, MOBILE NETWORK CODE =11",Gb_Mode_PDP_act_SR%_Per_PLMN,93.163,"IsLessThan 98.5 ",USN,24-Aug-2022 19:00:00,"Aug 24, 2022 8:55 PM",SNQM_BO_PS,110.14,CLOSED,OTHER,,NONE_R,NONE_P,2,"Aug 28, 2022 7:59 PM",Confirmed,2.25,21.07,Daily_Weekly
13765147,NF_24082022000018772,MAJOR,HUAWEI,"GSRHC | MOBILE COUNTRY CODE =432, MOBILE NETWORK CODE =11",Gb_Mode_PDP_act_SR%_Per_PLMN,88.156,"IsLessThan 98.5 ",USN,24-Aug-2022 19:00:00,"Aug 24, 2022 8:55 PM",SNQM_BO_PS,61.62,CLOSED,OTHER,,NONE_R,NONE_P,1,"Aug 24, 2022 8:55 PM",Confirmed,2.26,2.55,Daily_Weekly
13765148,NF_24082022000018774,MAJOR,HUAWEI,"GSTZA | MOBILE COUNTRY CODE =432, MOBILE NETWORK CODE =11",Gb_Mode_PDP_act_SR%_Per_PLMN,89.515,"IsLessThan 98.5 ",USN,24-Aug-2022 19:00:00,"Aug 24, 2022 8:55 PM",SNQM_BO_PS,84.1,CLOSED,OTHER,,NONE_R,NONE_P,1,"Aug 24, 2022 8:55 PM",Confirmed,2.26,10,Daily_Weekly
13765149,NF_24082022000018776,MAJOR,HUAWEI,"GSTZB | MOBILE COUNTRY CODE =432, MOBILE NETWORK CODE =11",Gb_Mode_PDP_act_SR%_Per_PLMN,87.437,"IsLessThan 98.5 ",USN,24-Aug-2022 19:00:00,"Aug 24, 2022 8:56 PM",SNQM_BO_PS,84.12,CLOSED,OTHER,,NONE_R,NONE_P,1,"Aug 24, 2022 8:56 PM",Confirmed,2.27,9.99,Daily_Weekly
13780772,NF_28082022000048731,MAJOR,NSN,B4542N | SB1G1765B_392,2G_Voice_Call_Drop_Rate(Nokia_SEG),25,"IsLessThanOrEqual 100 ",BTS,25-Aug-2022 00:00:00,"Aug 28, 2022 2:24 AM",CTO_BRTEL_OPT,35.09,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Aug 28, 2022 2:24 AM",Confirmed,1.38,14.49,Daily_Weekly
13780773,NF_28082022000048733,MAJOR,NSN,B5410N | AS1G0476A,SDCCH_Access_Success_Rate(Nokia_Cell),40.939,"IsLessThanOrEqual 50    ",BTS,25-Aug-2022 00:00:00,"Aug 28, 2022 2:24 AM",CTO_NAK_HUAWEI_OPT,84.56,CLOSED,OTHER,,WEST_R,AZARSHARGHI_P,1,"Aug 28, 2022 2:24 AM",Confirmed,1.18,33.93,Daily_Weekly
13780774,NF_28082022000048735,MAJOR,NSN,B5410N | AS1G0692A,SDCCH_Access_Success_Rate(Nokia_Cell),33.333,"IsLessThanOrEqual 50    ",BTS,25-Aug-2022 00:00:00,"Aug 28, 2022 2:24 AM",CTO_NAK_HUAWEI_OPT,84.56,CLOSED,OTHER,,WEST_R,AZARSHARGHI_P,1,"Aug 28, 2022 2:24 AM",Confirmed,1.18,33.93,Daily_Weekly
13780775,NF_28082022000048737,MAJOR,NSN,B5521N | SK1G0461B,SDCCH_Access_Success_Rate(Nokia_Cell),45.074,"IsLessThanOrEqual 50    ",BTS,25-Aug-2022 00:00:00,"Aug 28, 2022 2:24 AM",CTO_BRTEL_OPT,35.19,CLOSED,ALARM MISSED,,NORTHEAST_R,S KHORASAN_P,1,"Aug 28, 2022 2:24 AM",Confirmed,1.37,14.48,Daily_Weekly
13780776,NF_28082022000048739,MAJOR,NSN,B5521N | SK1G0461A,SDCCH_Access_Success_Rate(Nokia_Cell),32.07,"IsLessThanOrEqual 50    ",BTS,25-Aug-2022 00:00:00,"Aug 28, 2022 2:24 AM",CTO_BRTEL_OPT,35.06,CLOSED,ALARM MISSED,,NORTHEAST_R,S KHORASAN_P,1,"Aug 28, 2022 2:24 AM",Confirmed,1.37,14.47,Daily_Weekly
